university,startup_name,description,website,is_ai_related,ai_confidence_score,source
Northwestern (Garage),Ultra,"Ultrais an always-visible desktop app that allows you to autofill any text on your screen, from job applications to emails, using context that you give it.‍Led by Andrew Yuan, McCormick '28.",,False,0.0,Northwestern Garage
Northwestern (Garage),VernondAI,"VernondAIis an AI-powered copywriter and web designer, currently helping college and career applicants build personal websites.‍Founded by Charles Meng, SESP '29.",,True,0.4,Northwestern Garage
Northwestern (Garage),Willie's Wallet,"Willie’s Walletbridges the Northwestern and Evanston communities by offering students exclusive e-coupons to over 20 local businesses, uplifting Evanston establishments and strengthening community ties.Led by Junseo Lee, Medill/Weinberg '28.",,False,0.0,Northwestern Garage
Northwestern (Garage),Luminate Participants,,,False,0.0,Northwestern Garage
Northwestern (Garage),"Abraham Flynn,McCormick '28",,,False,0.0,Northwestern Garage
Northwestern (Garage),"Allison Lee,Weinberg '27",,,False,0.0,Northwestern Garage
Northwestern (Garage),"Raven Williams,Medill '26",,,False,0.0,Northwestern Garage
Northwestern (Garage),"Ridhimaa Thaker,McCormick '27",,,False,0.0,Northwestern Garage
Northwestern (Garage),X-Factor Participants,,,False,0.0,Northwestern Garage
Northwestern (Garage),"Tim Schwirtlich,Feinberg '28",,,False,0.0,Northwestern Garage
Northwestern (Garage),"Gabi Wang,Kellogg '26",,,False,0.0,Northwestern Garage
Northwestern (Garage),"Matthew Martinez,McCormick '26",,,False,0.0,Northwestern Garage
Northwestern (Garage),"Angel Mendoza,McCormick '26",,,False,0.0,Northwestern Garage
Northwestern (Garage),"Daniel Sutheo,Kellogg '26",,,False,0.0,Northwestern Garage
Northwestern (Garage),"Marc Davis,Kellogg/McCormick '26‍",,,False,0.0,Northwestern Garage
Northwestern (Garage),Jumpstart Startups,,,False,0.0,Northwestern Garage
Northwestern (Garage),Contact Us,,,False,0.0,Northwestern Garage
Northwestern (Garage),Our Space,"2311 Campus Drive Suite 2300Evanston, IL 60208",,False,0.0,Northwestern Garage
